,date,depth,etype,lat,lon,lvl,place,time,lvl_new,datetime
0,2016-05-26,6.0,天然地震,28.5,87.6,Ms3.2,西藏,17:29:25,3.8,2016-05-26T17:29:25
1,2016-05-24,12.0,天然地震,27.46,101.81,ML2.4,四川,23:57:15,2.4,2016-05-24T23:57:15
2,2016-05-24,13.0,天然地震,27.48,101.82,ML2.4,四川,23:57:15,2.4,2016-05-24T23:57:15
3,2016-05-24,15.0,天然地震,37.46,115.01,ML1.3,河北,23:55:45,1.3,2016-05-24T23:55:45
4,2016-05-24,10.0,天然地震,37.7,112.46,ML1.1,山西,23:53:56,1.1,2016-05-24T23:53:56
5,2016-05-24,12.0,天然地震,38.6,103.03,ML0.7,甘肃,23:44:38,0.7,2016-05-24T23:44:38
6,2016-05-24,18.0,天然地震,26.7,100.13,ML0.3,云南,23:41:11,0.3,2016-05-24T23:41:11
7,2016-05-24,11.0,天然地震,46.56,92.4,ML1.6,蒙古,23:39:43,1.6,2016-05-24T23:39:43
8,2016-05-24,6.0,天然地震,34.46,100.29,ML1.5,青海,23:17:08,1.5,2016-05-24T23:17:08
9,2016-05-24,5.0,天然地震,28.6,103.7,ML1.2,四川,23:15:24,1.2,2016-05-24T23:15:24
10,2016-05-24,14.0,天然地震,32.08,104.43,ML1.1,四川,22:52:41,1.1,2016-05-24T22:52:41
11,2016-05-24,6.0,天然地震,34.44,100.28,ML2.5,青海,22:48:03,2.5,2016-05-24T22:48:03
12,2016-05-24,13.0,天然地震,32.31,104.93,ML0.9,四川,22:44:24,0.9,2016-05-24T22:44:24
13,2016-05-24,8.0,天然地震,39.03,116.92,ML1.7,天津,22:44:17,1.7,2016-05-24T22:44:17
14,2016-05-24,7.0,天然地震,31.95,95.02,ML2.6,西藏,22:26:42,2.6,2016-05-24T22:26:42
15,2016-05-24,6.0,天然地震,31.89,94.97,ML2.5,西藏,22:26:40,2.5,2016-05-24T22:26:40
16,2016-05-24,5.0,天然地震,33.19,103.66,ML1.1,四川,22:22:58,1.1,2016-05-24T22:22:58
17,2016-05-24,8.0,天然地震,31.37,116.22,ML0.3,安徽,22:22:09,0.3,2016-05-24T22:22:09
18,2016-05-24,12.0,天然地震,36.56,113.35,ML0.4,山西,22:15:45,0.4,2016-05-24T22:15:45
19,2016-05-24,15.0,天然地震,36.56,113.36,ML0.4,山西,22:15:44,0.4,2016-05-24T22:15:44
20,2016-05-24,6.0,天然地震,34.46,100.28,ML1.3,青海,22:06:52,1.3,2016-05-24T22:06:52
21,2016-05-24,8.0,天然地震,25.64,118.73,ML1.5,福建,21:57:53,1.5,2016-05-24T21:57:53
22,2016-05-24,15.0,天然地震,29.01,102.25,ML1.0,四川,21:18:37,1.0,2016-05-24T21:18:37
23,2016-05-24,6.0,天然地震,40.1,75.29,ML1.8,新疆,21:09:34,1.8,2016-05-24T21:09:34
24,2016-05-24,6.0,天然地震,34.94,111.12,ML1.5,山西,21:01:23,1.5,2016-05-24T21:01:23
25,2016-05-24,18.0,天然地震,34.96,111.11,ML1.6,山西,21:01:22,1.6,2016-05-24T21:01:22
26,2016-05-24,8.0,天然地震,26.13,99.58,ML0.9,云南,20:56:30,0.9,2016-05-24T20:56:30
27,2016-05-24,8.0,天然地震,25.99,99.02,ML0.8,云南,20:55:54,0.8,2016-05-24T20:55:54
28,2016-05-24,16.0,天然地震,32.28,103.71,ML1.5,四川,20:52:55,1.5,2016-05-24T20:52:55
29,2016-05-24,6.0,天然地震,47.62,89.02,ML0.9,新疆,20:43:56,0.9,2016-05-24T20:43:56
30,2016-05-24,6.0,天然地震,23.74,114.62,ML0.6,广东,20:29:25,0.6,2016-05-24T20:29:25
31,2016-05-24,11.0,天然地震,26.15,99.54,ML0.3,云南,20:29:05,0.3,2016-05-24T20:29:05
32,2016-05-24,7.0,天然地震,23.74,114.63,ML0.3,广东,20:27:37,0.3,2016-05-24T20:27:37
33,2016-05-24,4.0,天然地震,23.72,114.63,ML0.1,广东,20:22:05,0.1,2016-05-24T20:22:05
34,2016-05-24,5.0,天然地震,26.02,98.98,ML1.7,云南,20:14:22,1.7,2016-05-24T20:14:22
35,2016-05-24,5.0,天然地震,40.87,79.24,ML3.7,新疆,20:12:09,3.7,2016-05-24T20:12:09
36,2016-05-24,11.0,天然地震,26.07,99.57,ML0.0,云南,20:04:57,0.0,2016-05-24T20:04:57
37,2016-05-24,6.0,天然地震,40.67,122.65,ML1.1,辽宁,19:58:07,1.1,2016-05-24T19:58:07
38,2016-05-24,18.0,天然地震,31.6,104.02,ML1.7,四川,19:53:50,1.7,2016-05-24T19:53:50
39,2016-05-24,10.0,天然地震,26.06,99.58,ML0.9,云南,19:53:14,0.9,2016-05-24T19:53:14
40,2016-05-24,11.0,天然地震,26.11,99.59,ML0.2,云南,19:37:28,0.2,2016-05-24T19:37:28
41,2016-05-24,8.0,天然地震,39.68,118.95,ML1.6,河北,19:35:32,1.6,2016-05-24T19:35:32
42,2016-05-24,19.0,天然地震,24.34,97.63,ML3.3,缅甸,19:21:15,3.3,2016-05-24T19:21:15
43,2016-05-24,18.0,天然地震,32.36,105.11,ML0.7,四川,19:14:25,0.7,2016-05-24T19:14:25
44,2016-05-24,13.0,天然地震,26.08,99.59,ML0.7,云南,19:11:40,0.7,2016-05-24T19:11:40
45,2016-05-24,7.0,天然地震,39.86,75.5,ML3.0,新疆,19:08:03,3.0,2016-05-24T19:08:03
46,2016-05-24,21.0,天然地震,36.48,112.48,ML1.1,山西,19:05:59,1.1,2016-05-24T19:05:59
47,2016-05-24,6.0,天然地震,34.47,100.25,ML2.5,青海,19:00:58,2.5,2016-05-24T19:00:58
48,2016-05-24,20.0,天然地震,40.41,98.51,ML1.8,甘肃,18:59:17,1.8,2016-05-24T18:59:17
49,2016-05-24,11.0,天然地震,28.4,104.8,ML0.7,四川,18:57:33,0.7,2016-05-24T18:57:33
50,2016-05-24,8.0,天然地震,26.09,99.6,ML0.5,云南,18:52:49,0.5,2016-05-24T18:52:49
51,2016-05-24,5.0,天然地震,45.55,85.18,ML1.8,新疆,18:41:28,1.8,2016-05-24T18:41:28
52,2016-05-24,6.0,天然地震,40.22,77.23,ML1.8,新疆,18:39:31,1.8,2016-05-24T18:39:31
53,2016-05-24,3.0,天然地震,26.08,99.61,ML0.5,云南,18:38:27,0.5,2016-05-24T18:38:27
54,2016-05-24,8.0,天然地震,40.16,77.24,ML3.6,新疆,18:34:34,3.6,2016-05-24T18:34:34
55,2016-05-24,5.0,天然地震,28.65,103.62,ML2.2,四川,18:30:58,2.2,2016-05-24T18:30:58
56,2016-05-24,8.0,天然地震,28.65,103.68,ML1.8,四川,18:30:57,1.8,2016-05-24T18:30:57
57,2016-05-24,12.0,天然地震,26.1,99.58,ML0.6,云南,18:28:11,0.6,2016-05-24T18:28:11
58,2016-05-24,10.0,天然地震,31.91,95.0,ML2.5,西藏,18:10:48,2.5,2016-05-24T18:10:48
59,2016-05-24,15.0,天然地震,31.96,94.83,ML2.8,西藏,18:10:47,2.8,2016-05-24T18:10:47
60,2016-05-24,8.0,天然地震,28.41,104.81,ML1.1,四川,18:04:09,1.1,2016-05-24T18:04:09
61,2016-05-24,7.0,天然地震,43.93,83.52,ML1.8,新疆,17:50:28,1.8,2016-05-24T17:50:28
62,2016-05-24,11.0,天然地震,26.1,99.98,ML1.2,云南,17:50:09,1.2,2016-05-24T17:50:09
63,2016-05-24,10.0,天然地震,25.64,99.89,ML1.6,云南,17:46:03,1.6,2016-05-24T17:46:03
64,2016-05-24,6.0,天然地震,28.41,104.8,ML1.0,四川,17:41:34,1.0,2016-05-24T17:41:34
65,2016-05-24,7.0,天然地震,39.52,75.23,ML1.9,新疆,17:15:28,1.9,2016-05-24T17:15:28
66,2016-05-24,3.0,天然地震,40.02,75.99,ML1.7,新疆,17:13:38,1.7,2016-05-24T17:13:38
67,2016-05-24,14.0,天然地震,31.0,109.52,ML1.6,重庆,17:13:20,1.6,2016-05-24T17:13:20
68,2016-05-24,6.0,天然地震,26.1,99.57,ML2.0,云南,17:12:33,2.0,2016-05-24T17:12:33
69,2016-05-24,5.0,天然地震,31.71,104.04,ML1.3,四川,16:42:42,1.3,2016-05-24T16:42:42
70,2016-05-24,9.0,天然地震,39.2,90.03,ML3.0,新疆,16:30:29,3.0,2016-05-24T16:30:29
71,2016-05-24,6.0,天然地震,29.11,92.16,ML2.0,西藏,16:22:04,2.0,2016-05-24T16:22:04
72,2016-05-24,5.0,天然地震,27.76,101.22,ML0.9,四川,16:14:47,0.9,2016-05-24T16:14:47
73,2016-05-24,9.0,天然地震,23.73,114.7,ML0.4,广东,16:14:30,0.4,2016-05-24T16:14:30
74,2016-05-24,5.0,天然地震,33.46,108.7,ML0.9,陕西,16:09:17,0.9,2016-05-24T16:09:17
75,2016-05-24,7.0,天然地震,40.28,77.26,ML1.9,新疆,16:02:55,1.9,2016-05-24T16:02:55
76,2016-05-24,16.0,天然地震,38.87,112.91,ML1.7,山西,15:56:55,1.7,2016-05-24T15:56:55
77,2016-05-24,10.0,天然地震,38.69,99.32,ML1.6,青海,15:50:42,1.6,2016-05-24T15:50:42
78,2016-05-24,5.0,天然地震,23.93,100.35,ML2.5,云南,15:47:18,2.5,2016-05-24T15:47:18
79,2016-05-24,5.0,天然地震,26.92,103.24,ML2.0,云南,15:42:54,2.0,2016-05-24T15:42:54
80,2016-05-24,6.0,天然地震,37.18,79.16,ML2.8,新疆,15:35:15,2.8,2016-05-24T15:35:15
81,2016-05-24,10.0,天然地震,26.09,99.59,ML0.9,云南,15:32:44,0.9,2016-05-24T15:32:44
82,2016-05-24,15.0,天然地震,28.19,104.88,ML1.5,四川,15:31:16,1.5,2016-05-24T15:31:16
83,2016-05-24,11.0,天然地震,26.0,99.01,ML2.4,云南,15:26:03,2.4,2016-05-24T15:26:03
84,2016-05-24,13.0,天然地震,26.11,99.58,ML0.8,云南,15:17:31,0.8,2016-05-24T15:17:31
85,2016-05-24,5.0,天然地震,28.36,104.62,ML0.9,四川,14:24:14,0.9,2016-05-24T14:24:14
86,2016-05-24,8.0,天然地震,26.06,99.58,ML0.9,云南,14:12:55,0.9,2016-05-24T14:12:55
87,2016-05-24,13.0,天然地震,26.07,99.56,ML2.1,云南,14:12:02,2.1,2016-05-24T14:12:02
88,2016-05-24,8.0,天然地震,44.01,83.18,ML0.9,新疆,14:10:49,0.9,2016-05-24T14:10:49
89,2016-05-24,6.0,天然地震,40.36,77.24,ML1.9,新疆,14:01:26,1.9,2016-05-24T14:01:26
90,2016-05-24,8.0,天然地震,26.11,99.6,ML0.5,云南,13:45:40,0.5,2016-05-24T13:45:40
91,2016-05-24,5.0,天然地震,26.1,99.61,ML0.4,云南,13:40:35,0.4,2016-05-24T13:40:35
92,2016-05-24,3.0,天然地震,28.96,103.79,ML1.3,四川,13:38:46,1.3,2016-05-24T13:38:46
93,2016-05-24,7.0,天然地震,37.36,115.0,ML0.6,河北,13:33:52,0.6,2016-05-24T13:33:52
94,2016-05-24,7.0,天然地震,31.91,95.11,ML2.3,西藏,13:30:30,2.3,2016-05-24T13:30:30
95,2016-05-24,5.0,天然地震,26.01,98.99,ML1.1,云南,13:28:40,1.1,2016-05-24T13:28:40
96,2016-05-24,8.0,天然地震,26.08,99.62,ML0.5,云南,13:13:49,0.5,2016-05-24T13:13:49
97,2016-05-24,12.0,天然地震,26.07,99.56,ML0.5,云南,13:03:58,0.5,2016-05-24T13:03:58
98,2016-05-24,12.0,天然地震,26.07,99.56,ML0.9,云南,12:55:18,0.9,2016-05-24T12:55:18
99,2016-05-24,7.0,天然地震,26.1,99.61,ML0.4,云南,12:52:43,0.4,2016-05-24T12:52:43
100,2016-05-24,13.0,天然地震,26.08,99.56,ML0.6,云南,12:47:50,0.6,2016-05-24T12:47:50
101,2016-05-24,13.0,天然地震,26.1,99.56,ML0.6,云南,12:39:17,0.6,2016-05-24T12:39:17
102,2016-05-24,21.0,天然地震,39.68,118.34,ML2.7,河北,12:35:20,2.7,2016-05-24T12:35:20
103,2016-05-24,5.0,天然地震,27.94,101.14,ML1.4,四川,12:24:15,1.4,2016-05-24T12:24:15
104,2016-05-24,13.0,天然地震,26.09,99.58,ML0.0,云南,12:07:50,0.0,2016-05-24T12:07:50
105,2016-05-24,5.0,天然地震,40.49,113.29,ML1.1,内蒙,12:04:08,1.1,2016-05-24T12:04:08
106,2016-05-24,17.0,天然地震,40.45,113.32,ML1.2,内蒙,12:04:07,1.2,2016-05-24T12:04:07
107,2016-05-24,5.0,天然地震,28.38,104.78,ML1.5,四川,12:03:24,1.5,2016-05-24T12:03:24
108,2016-05-24,16.0,天然地震,30.97,103.51,ML2.0,四川,11:52:51,2.0,2016-05-24T11:52:51
109,2016-05-24,11.0,天然地震,26.11,99.57,ML1.3,云南,11:30:13,1.3,2016-05-24T11:30:13
110,2016-05-24,5.0,天然地震,32.3,104.9,ML1.4,四川,11:15:57,1.4,2016-05-24T11:15:57
111,2016-05-24,10.0,天然地震,26.09,99.59,ML1.3,云南,11:15:37,1.3,2016-05-24T11:15:37
112,2016-05-24,7.0,天然地震,23.92,114.47,ML0.4,广东,11:12:24,0.4,2016-05-24T11:12:24
113,2016-05-24,5.0,天然地震,26.1,99.57,ML1.1,云南,11:08:22,1.1,2016-05-24T11:08:22
114,2016-05-24,8.0,天然地震,31.05,109.72,ML1.6,重庆,10:56:22,1.6,2016-05-24T10:56:22
115,2016-05-24,7.0,天然地震,28.39,104.72,ML0.7,四川,10:50:26,0.7,2016-05-24T10:50:26
116,2016-05-24,6.0,天然地震,40.67,122.82,ML2.2,辽宁,10:13:54,2.2,2016-05-24T10:13:54
117,2016-05-24,10.0,天然地震,36.86,121.66,ML0.5,山东,09:49:25,0.5,2016-05-24T09:49:25
118,2016-05-24,7.0,天然地震,40.32,77.14,ML1.5,新疆,09:40:46,1.5,2016-05-24T09:40:46
119,2016-05-24,8.0,天然地震,37.3,92.73,ML2.2,青海,09:29:24,2.2,2016-05-24T09:29:24
120,2016-05-24,13.0,天然地震,31.59,104.25,ML1.1,四川,09:26:18,1.1,2016-05-24T09:26:18
121,2016-05-24,10.0,天然地震,26.14,99.55,ML0.3,云南,09:25:07,0.3,2016-05-24T09:25:07
122,2016-05-24,15.0,天然地震,39.7,118.63,ML1.3,河北,09:05:46,1.3,2016-05-24T09:05:46
123,2016-05-24,10.0,天然地震,37.36,92.87,ML3.6,青海,08:56:14,3.6,2016-05-24T08:56:14
124,2016-05-24,16.0,天然地震,25.99,99.02,ML1.4,云南,08:51:17,1.4,2016-05-24T08:51:17
125,2016-05-24,13.0,天然地震,29.01,102.25,ML2.3,四川,08:39:18,2.3,2016-05-24T08:39:18
126,2016-05-24,13.0,天然地震,26.01,99.01,ML2.3,云南,08:38:12,2.3,2016-05-24T08:38:12
127,2016-05-24,14.0,天然地震,24.43,118.02,ML2.7,福建,08:36:35,2.7,2016-05-24T08:36:35
128,2016-05-24,16.0,天然地震,25.98,98.99,ML1.9,云南,08:35:31,1.9,2016-05-24T08:35:31
129,2016-05-24,7.0,天然地震,39.9,105.98,ML2.1,内蒙,08:33:26,2.1,2016-05-24T08:33:26
130,2016-05-24,5.0,天然地震,28.57,103.26,ML1.3,四川,08:16:58,1.3,2016-05-24T08:16:58
131,2016-05-24,15.0,天然地震,26.09,99.54,ML0.4,云南,07:47:56,0.4,2016-05-24T07:47:56
132,2016-05-24,5.0,天然地震,27.12,103.43,ML1.4,云南,07:41:02,1.4,2016-05-24T07:41:02
133,2016-05-24,5.0,天然地震,26.04,99.0,ML0.9,云南,07:35:24,0.9,2016-05-24T07:35:24
134,2016-05-24,10.0,天然地震,28.84,87.33,ML2.1,西藏,07:33:08,2.1,2016-05-24T07:33:08
135,2016-05-24,7.0,天然地震,37.65,101.64,ML0.9,青海,07:20:53,0.9,2016-05-24T07:20:53
136,2016-05-24,11.0,天然地震,25.26,99.91,ML1.2,云南,07:06:25,1.2,2016-05-24T07:06:25
137,2016-05-24,9.0,天然地震,25.27,99.92,ML1.8,云南,07:05:49,1.8,2016-05-24T07:05:49
138,2016-05-24,14.0,天然地震,40.56,115.15,ML1.4,河北,07:00:54,1.4,2016-05-24T07:00:54
139,2016-05-24,14.0,天然地震,40.56,115.16,ML1.4,河北,07:00:54,1.4,2016-05-24T07:00:54
140,2016-05-24,17.0,天然地震,40.58,115.15,ML1.2,河北,07:00:53,1.2,2016-05-24T07:00:53
141,2016-05-24,14.0,天然地震,30.29,103.01,ML1.8,四川,06:55:39,1.8,2016-05-24T06:55:39
142,2016-05-24,4.0,天然地震,26.1,99.59,ML0.7,云南,06:53:15,0.7,2016-05-24T06:53:15
143,2016-05-24,11.0,天然地震,26.11,99.57,ML1.3,云南,06:51:20,1.3,2016-05-24T06:51:20
144,2016-05-24,11.0,天然地震,26.1,99.57,ML0.5,云南,06:47:49,0.5,2016-05-24T06:47:49
145,2016-05-24,5.0,天然地震,25.99,98.56,ML0.8,缅甸,06:45:58,0.8,2016-05-24T06:45:58
146,2016-05-24,9.0,天然地震,28.84,87.31,ML2.1,西藏,06:38:08,2.1,2016-05-24T06:38:08
147,2016-05-24,12.0,天然地震,40.31,116.93,ML1.1,北京,06:12:23,1.1,2016-05-24T06:12:23
148,2016-05-24,17.0,天然地震,40.31,116.92,ML1.2,北京,06:12:22,1.2,2016-05-24T06:12:22
149,2016-05-24,17.0,天然地震,40.31,116.92,ML1.5,北京,06:12:22,1.5,2016-05-24T06:12:22
150,2016-05-24,5.0,天然地震,39.6,74.82,ML1.5,新疆,06:03:42,1.5,2016-05-24T06:03:42
151,2016-05-24,5.0,天然地震,26.02,99.0,ML1.0,云南,06:01:03,1.0,2016-05-24T06:01:03
152,2016-05-24,12.0,天然地震,37.55,112.74,ML1.0,山西,05:58:33,1.0,2016-05-24T05:58:33
153,2016-05-24,6.0,天然地震,25.25,97.95,ML1.9,云南,05:20:01,1.9,2016-05-24T05:20:01
154,2016-05-24,5.0,天然地震,23.66,100.42,ML0.9,云南,05:13:28,0.9,2016-05-24T05:13:28
155,2016-05-24,6.0,天然地震,40.68,122.79,ML1.1,辽宁,05:09:24,1.1,2016-05-24T05:09:24
156,2016-05-24,15.0,天然地震,29.01,102.24,ML0.8,四川,05:02:37,0.8,2016-05-24T05:02:37
157,2016-05-24,5.0,天然地震,32.38,105.15,ML0.2,四川,04:48:14,0.2,2016-05-24T04:48:14
158,2016-05-24,12.0,天然地震,32.36,105.08,ML1.0,四川,04:44:21,1.0,2016-05-24T04:44:21
159,2016-05-24,3.0,天然地震,28.41,87.58,ML2.1,西藏,04:36:04,2.1,2016-05-24T04:36:04
160,2016-05-24,14.0,天然地震,30.3,103.01,ML1.1,四川,04:24:04,1.1,2016-05-24T04:24:04
161,2016-05-24,7.0,天然地震,29.58,104.44,ML1.4,四川,04:01:34,1.4,2016-05-24T04:01:34
162,2016-05-24,8.0,天然地震,23.65,100.4,ML1.2,云南,04:00:09,1.2,2016-05-24T04:00:09
163,2016-05-24,6.0,天然地震,25.18,99.21,ML0.6,云南,03:56:57,0.6,2016-05-24T03:56:57
164,2016-05-24,4.0,天然地震,26.12,99.58,ML0.4,云南,03:44:55,0.4,2016-05-24T03:44:55
165,2016-05-24,12.0,天然地震,26.11,99.57,ML0.8,云南,03:37:11,0.8,2016-05-24T03:37:11
166,2016-05-24,16.0,天然地震,23.3,117.38,ML0.5,广东,03:34:15,0.5,2016-05-24T03:34:15
167,2016-05-24,16.0,天然地震,23.3,117.39,ML0.5,广东,03:34:14,0.5,2016-05-24T03:34:14
168,2016-05-24,10.0,天然地震,31.77,104.22,ML0.6,四川,03:20:47,0.6,2016-05-24T03:20:47
169,2016-05-24,8.0,天然地震,26.1,99.58,ML1.1,云南,03:16:39,1.1,2016-05-24T03:16:39
170,2016-05-24,7.0,天然地震,27.89,85.17,ML4.1,尼泊,03:09:56,4.1,2016-05-24T03:09:56
171,2016-05-24,7.0,天然地震,41.89,121.99,ML1.4,辽宁,03:03:01,1.4,2016-05-24T03:03:01
172,2016-05-24,8.0,天然地震,23.73,114.7,ML1.3,广东,02:50:07,1.3,2016-05-24T02:50:07
173,2016-05-24,12.0,天然地震,26.1,99.58,ML0.3,云南,02:35:45,0.3,2016-05-24T02:35:45
174,2016-05-24,16.0,天然地震,29.0,102.26,ML0.5,四川,02:34:54,0.5,2016-05-24T02:34:54
175,2016-05-24,11.0,天然地震,26.01,99.01,ML2.3,云南,02:32:37,2.3,2016-05-24T02:32:37
176,2016-05-24,7.0,天然地震,28.61,87.51,ML2.7,西藏,02:30:22,2.7,2016-05-24T02:30:22
177,2016-05-24,11.0,天然地震,26.11,99.59,ML0.6,云南,02:30:21,0.6,2016-05-24T02:30:21
178,2016-05-24,8.0,天然地震,26.0,99.01,ML0.9,云南,02:30:18,0.9,2016-05-24T02:30:18
179,2016-05-24,10.0,天然地震,28.94,103.79,ML1.1,四川,02:29:22,1.1,2016-05-24T02:29:22
180,2016-05-24,6.0,天然地震,43.84,87.51,ML1.4,新疆,02:17:44,1.4,2016-05-24T02:17:44
181,2016-05-24,8.0,天然地震,46.83,90.24,ML0.5,新疆,02:16:03,0.5,2016-05-24T02:16:03
182,2016-05-24,7.0,天然地震,28.46,87.59,ML4.2,西藏,02:09:01,4.2,2016-05-24T02:09:01
183,2016-05-24,14.0,天然地震,23.34,117.46,ML1.1,福建,02:06:46,1.1,2016-05-24T02:06:46
184,2016-05-24,6.0,天然地震,26.06,99.6,ML0.1,云南,02:04:42,0.1,2016-05-24T02:04:42
185,2016-05-24,2.0,天然地震,28.65,103.68,ML1.5,四川,02:03:43,1.5,2016-05-24T02:03:43
186,2016-05-24,21.0,天然地震,28.65,103.62,ML1.3,四川,02:03:41,1.3,2016-05-24T02:03:41
187,2016-05-24,2.0,天然地震,28.65,103.69,ML2.2,四川,01:59:03,2.2,2016-05-24T01:59:03
188,2016-05-24,16.0,天然地震,28.65,103.68,ML2.1,四川,01:59:02,2.1,2016-05-24T01:59:02
189,2016-05-24,10.0,天然地震,37.56,102.61,ML0.8,甘肃,01:55:30,0.8,2016-05-24T01:55:30
190,2016-05-24,14.0,天然地震,26.13,99.57,ML0.2,云南,01:45:25,0.2,2016-05-24T01:45:25
191,2016-05-24,12.0,天然地震,27.98,101.06,ML1.4,四川,01:31:12,1.4,2016-05-24T01:31:12
192,2016-05-24,9.0,天然地震,47.1,129.73,ML0.7,黑龙,01:24:50,0.7,2016-05-24T01:24:50
193,2016-05-24,9.0,天然地震,32.5,105.13,ML0.1,四川,01:19:43,0.1,2016-05-24T01:19:43
194,2016-05-24,12.0,天然地震,26.09,99.57,ML1.0,云南,01:10:45,1.0,2016-05-24T01:10:45
195,2016-05-24,17.0,天然地震,24.27,98.63,ML1.0,云南,00:58:39,1.0,2016-05-24T00:58:39
196,2016-05-24,11.0,天然地震,25.39,117.74,ML1.3,福建,00:56:41,1.3,2016-05-24T00:56:41
197,2016-05-24,11.0,天然地震,26.09,99.57,ML0.3,云南,00:53:00,0.3,2016-05-24T00:53:00
198,2016-05-24,2.0,天然地震,28.51,101.17,ML0.9,四川,00:48:59,0.9,2016-05-24T00:48:59
199,2016-05-24,8.0,天然地震,25.64,118.73,ML0.4,福建,00:48:20,0.4,2016-05-24T00:48:20
200,2016-05-24,10.0,天然地震,23.42,115.62,ML1.2,广东,00:44:59,1.2,2016-05-24T00:44:59
201,2016-05-24,10.0,天然地震,26.08,99.58,ML1.4,云南,00:37:57,1.4,2016-05-24T00:37:57
202,2016-05-24,5.0,天然地震,40.51,123.15,ML1.6,辽宁,00:12:19,1.6,2016-05-24T00:12:19
203,2016-05-24,10.0,天然地震,26.08,99.58,ML0.1,云南,00:01:49,0.1,2016-05-24T00:01:49
204,2016-05-23,6.0,天然地震,23.3,103.21,ML1.7,云南,23:43:52,1.7,2016-05-23T23:43:52
205,2016-05-23,8.0,天然地震,39.82,118.76,ML0.5,河北,23:43:33,0.5,2016-05-23T23:43:33
206,2016-05-23,6.0,天然地震,39.6,76.93,ML1.4,新疆,23:36:25,1.4,2016-05-23T23:36:25
207,2016-05-23,9.0,天然地震,38.14,99.41,ML1.8,青海,23:28:45,1.8,2016-05-23T23:28:45
208,2016-05-23,10.0,天然地震,38.12,99.4,ML2.1,青海,23:27:51,2.1,2016-05-23T23:27:51
209,2016-05-23,19.0,天然地震,38.51,102.02,ML1.8,甘肃,23:19:34,1.8,2016-05-23T23:19:34
210,2016-05-23,10.0,天然地震,38.13,99.4,ML1.0,青海,23:19:02,1.0,2016-05-23T23:19:02
211,2016-05-23,10.0,天然地震,26.09,99.57,ML0.5,云南,23:18:36,0.5,2016-05-23T23:18:36
212,2016-05-23,15.0,天然地震,26.11,99.57,ML0.3,云南,23:17:21,0.3,2016-05-23T23:17:21
213,2016-05-23,5.0,天然地震,26.08,99.61,ML0.1,云南,23:15:56,0.1,2016-05-23T23:15:56
214,2016-05-23,10.0,天然地震,26.11,99.58,ML0.3,云南,23:15:22,0.3,2016-05-23T23:15:22
