,date,depth,etype,lat,lon,lvl,place,time,lvl_new,datetime
215,2016-05-23,4.0,天然地震,37.67,113.67,ML0.3,山西,23:00:43,0.3,2016-05-23T23:00:43
216,2016-05-23,8.0,天然地震,26.2,99.74,ML0.8,云南,22:54:11,0.8,2016-05-23T22:54:11
217,2016-05-23,5.0,天然地震,26.1,99.59,ML1.0,云南,22:17:05,1.0,2016-05-23T22:17:05
218,2016-05-23,6.0,天然地震,26.02,99.0,ML0.5,云南,22:14:59,0.5,2016-05-23T22:14:59
219,2016-05-23,11.0,天然地震,26.1,99.59,ML0.3,云南,22:12:20,0.3,2016-05-23T22:12:20
220,2016-05-23,6.0,天然地震,40.37,95.8,ML1.7,甘肃,22:08:35,1.7,2016-05-23T22:08:35
221,2016-05-23,6.0,天然地震,23.3,103.04,ML2.2,云南,22:03:37,2.2,2016-05-23T22:03:37
222,2016-05-23,16.0,天然地震,32.18,104.63,ML0.6,四川,22:01:05,0.6,2016-05-23T22:01:05
223,2016-05-23,8.0,天然地震,26.1,99.59,ML1.2,云南,21:59:03,1.2,2016-05-23T21:59:03
224,2016-05-23,14.0,天然地震,26.1,99.57,ML0.1,云南,21:54:35,0.1,2016-05-23T21:54:35
225,2016-05-23,8.0,天然地震,40.7,122.65,ML0.5,辽宁,21:46:49,0.5,2016-05-23T21:46:49
226,2016-05-23,6.0,天然地震,28.84,87.34,ML3.0,西藏,21:44:13,3.0,2016-05-23T21:44:13
227,2016-05-23,11.0,天然地震,26.1,99.59,ML0.7,云南,21:43:35,0.7,2016-05-23T21:43:35
228,2016-05-23,6.0,天然地震,27.82,100.72,ML1.1,四川,21:40:22,1.1,2016-05-23T21:40:22
229,2016-05-23,7.0,天然地震,43.92,87.51,ML1.5,新疆,21:36:05,1.5,2016-05-23T21:36:05
230,2016-05-23,7.0,天然地震,43.94,87.54,ML2.9,新疆,21:25:10,2.9,2016-05-23T21:25:10
231,2016-05-23,12.0,天然地震,26.11,99.57,ML0.6,云南,21:25:02,0.6,2016-05-23T21:25:02
232,2016-05-23,11.0,天然地震,26.11,99.57,ML1.1,云南,21:18:28,1.1,2016-05-23T21:18:28
233,2016-05-23,8.0,天然地震,23.73,114.7,ML1.3,广东,21:11:34,1.3,2016-05-23T21:11:34
234,2016-05-23,7.0,天然地震,31.91,95.06,ML3.3,西藏,21:01:20,3.3,2016-05-23T21:01:20
235,2016-05-23,5.0,天然地震,26.19,99.74,ML1.5,云南,20:57:36,1.5,2016-05-23T20:57:36
236,2016-05-23,10.0,天然地震,23.32,103.04,ML2.4,云南,20:54:35,2.4,2016-05-23T20:54:35
237,2016-05-23,9.0,天然地震,27.93,101.15,ML2.1,四川,20:39:22,2.1,2016-05-23T20:39:22
238,2016-05-23,7.0,天然地震,26.09,99.59,ML0.5,云南,20:38:12,0.5,2016-05-23T20:38:12
239,2016-05-23,5.0,天然地震,48.2,86.83,ML0.6,新疆,20:37:19,0.6,2016-05-23T20:37:19
240,2016-05-23,9.0,天然地震,26.11,99.6,ML0.2,云南,20:36:48,0.2,2016-05-23T20:36:48
241,2016-05-23,12.0,天然地震,26.01,99.0,ML1.3,云南,20:33:47,1.3,2016-05-23T20:33:47
242,2016-05-23,5.0,天然地震,28.51,87.51,ML3.3,西藏,20:33:19,3.3,2016-05-23T20:33:19
243,2016-05-23,7.0,天然地震,39.28,97.91,ML1.3,甘肃,20:32:44,1.3,2016-05-23T20:32:44
244,2016-05-23,4.0,天然地震,28.31,104.86,ML2.2,四川,20:31:53,2.2,2016-05-23T20:31:53
245,2016-05-23,21.0,天然地震,39.26,112.45,ML0.9,山西,20:21:55,0.9,2016-05-23T20:21:55
246,2016-05-23,7.0,天然地震,40.31,75.58,ML1.3,新疆,20:05:14,1.3,2016-05-23T20:05:14
247,2016-05-23,18.0,天然地震,25.99,99.0,ML0.7,云南,19:54:55,0.7,2016-05-23T19:54:55
248,2016-05-23,6.0,天然地震,25.99,99.02,ML0.7,云南,19:53:22,0.7,2016-05-23T19:53:22
249,2016-05-23,6.0,天然地震,40.66,122.85,ML1.6,辽宁,19:50:27,1.6,2016-05-23T19:50:27
250,2016-05-23,2.0,天然地震,31.72,104.25,ML1.3,四川,19:49:47,1.3,2016-05-23T19:49:47
251,2016-05-23,15.0,天然地震,26.01,99.01,ML2.2,云南,19:49:00,2.2,2016-05-23T19:49:00
252,2016-05-23,7.0,天然地震,36.88,103.67,ML1.4,甘肃,19:44:27,1.4,2016-05-23T19:44:27
253,2016-05-23,6.0,天然地震,25.56,110.65,ML1.0,广西,19:40:32,1.0,2016-05-23T19:40:32
254,2016-05-23,5.0,天然地震,29.62,101.96,ML1.8,四川,19:37:00,1.8,2016-05-23T19:37:00
255,2016-05-23,9.0,天然地震,26.11,99.58,ML1.8,云南,19:21:32,1.8,2016-05-23T19:21:32
256,2016-05-23,2.0,天然地震,32.51,105.2,ML1.3,四川,19:10:13,1.3,2016-05-23T19:10:13
257,2016-05-23,22.0,天然地震,38.91,103.7,ML2.3,甘肃,19:04:44,2.3,2016-05-23T19:04:44
258,2016-05-23,7.0,天然地震,47.0,88.19,ML1.1,新疆,19:01:26,1.1,2016-05-23T19:01:26
259,2016-05-23,16.0,天然地震,31.89,104.34,ML1.4,四川,18:57:57,1.4,2016-05-23T18:57:57
260,2016-05-23,20.0,天然地震,31.48,104.18,ML2.0,四川,18:53:53,2.0,2016-05-23T18:53:53
261,2016-05-23,6.0,天然地震,28.95,87.24,ML2.7,西藏,18:52:13,2.7,2016-05-23T18:52:13
262,2016-05-23,4.0,天然地震,31.41,116.88,ML1.1,安徽,18:50:55,1.1,2016-05-23T18:50:55
263,2016-05-23,14.0,天然地震,30.99,102.26,ML2.8,四川,18:49:03,2.8,2016-05-23T18:49:03
264,2016-05-23,6.0,天然地震,48.55,122.77,ML1.7,内蒙,18:46:51,1.7,2016-05-23T18:46:51
265,2016-05-23,6.0,天然地震,23.36,104.22,ML1.6,云南,18:40:46,1.6,2016-05-23T18:40:46
266,2016-05-23,7.0,天然地震,35.89,110.51,ML1.4,山西,18:38:27,1.4,2016-05-23T18:38:27
267,2016-05-23,15.0,天然地震,26.16,100.54,ML0.8,云南,18:25:18,0.8,2016-05-23T18:25:18
268,2016-05-23,11.0,天然地震,26.11,99.57,ML0.9,云南,18:08:33,0.9,2016-05-23T18:08:33
269,2016-05-23,7.0,天然地震,36.5,102.25,ML1.9,青海,18:02:08,1.9,2016-05-23T18:02:08
270,2016-05-23,5.0,天然地震,26.09,99.58,ML1.3,云南,18:01:42,1.3,2016-05-23T18:01:42
271,2016-05-23,13.0,天然地震,26.12,99.58,ML0.7,云南,17:35:33,0.7,2016-05-23T17:35:33
272,2016-05-23,8.0,天然地震,37.52,112.36,ML1.3,山西,17:33:49,1.3,2016-05-23T17:33:49
273,2016-05-23,8.0,天然地震,26.08,99.61,ML0.4,云南,17:25:56,0.4,2016-05-23T17:25:56
274,2016-05-23,10.0,天然地震,26.11,99.57,ML1.2,云南,17:22:47,1.2,2016-05-23T17:22:47
275,2016-05-23,12.0,天然地震,26.11,99.57,ML1.2,云南,17:22:31,1.2,2016-05-23T17:22:31
276,2016-05-23,3.0,天然地震,36.32,102.81,ML1.3,青海,17:10:51,1.3,2016-05-23T17:10:51
277,2016-05-23,7.0,天然地震,26.1,99.58,ML0.7,云南,17:06:08,0.7,2016-05-23T17:06:08
278,2016-05-23,16.0,天然地震,37.02,112.23,ML1.9,山西,16:58:46,1.9,2016-05-23T16:58:46
279,2016-05-23,13.0,天然地震,26.1,99.58,ML1.1,云南,16:52:20,1.1,2016-05-23T16:52:20
280,2016-05-23,6.0,天然地震,43.78,114.75,ML2.7,内蒙,16:45:47,2.7,2016-05-23T16:45:47
281,2016-05-23,8.0,天然地震,26.08,99.57,ML0.3,云南,16:45:46,0.3,2016-05-23T16:45:46
282,2016-05-23,13.0,天然地震,26.12,99.55,ML0.2,云南,16:42:52,0.2,2016-05-23T16:42:52
283,2016-05-23,8.0,天然地震,26.1,99.58,ML1.5,云南,16:41:17,1.5,2016-05-23T16:41:17
284,2016-05-23,6.0,天然地震,36.82,85.01,ML2.4,新疆,16:38:55,2.4,2016-05-23T16:38:55
285,2016-05-23,12.0,天然地震,26.11,99.57,ML1.0,云南,16:30:51,1.0,2016-05-23T16:30:51
286,2016-05-23,13.0,天然地震,26.11,99.57,ML1.0,云南,16:29:41,1.0,2016-05-23T16:29:41
287,2016-05-23,12.0,天然地震,26.11,99.57,ML1.3,云南,16:29:35,1.3,2016-05-23T16:29:35
288,2016-05-23,10.0,天然地震,26.1,99.57,ML1.8,云南,16:28:39,1.8,2016-05-23T16:28:39
289,2016-05-23,6.0,天然地震,26.08,99.59,ML0.4,云南,16:21:33,0.4,2016-05-23T16:21:33
290,2016-05-23,11.0,天然地震,26.11,99.57,ML1.2,云南,16:21:03,1.2,2016-05-23T16:21:03
291,2016-05-23,12.0,天然地震,26.11,99.57,ML0.4,云南,16:19:50,0.4,2016-05-23T16:19:50
292,2016-05-23,11.0,天然地震,26.1,99.58,ML1.1,云南,16:18:25,1.1,2016-05-23T16:18:25
293,2016-05-23,7.0,天然地震,32.42,105.17,ML1.8,四川,16:10:07,1.8,2016-05-23T16:10:07
294,2016-05-23,10.0,天然地震,27.06,102.11,ML1.3,四川,16:03:32,1.3,2016-05-23T16:03:32
295,2016-05-23,7.0,天然地震,31.88,94.86,ML3.1,西藏,15:54:51,3.1,2016-05-23T15:54:51
296,2016-05-23,10.0,天然地震,26.11,99.58,ML0.1,云南,15:52:15,0.1,2016-05-23T15:52:15
297,2016-05-23,12.0,天然地震,26.1,99.58,ML1.0,云南,15:48:31,1.0,2016-05-23T15:48:31
298,2016-05-23,13.0,天然地震,26.14,99.55,ML0.4,云南,15:41:03,0.4,2016-05-23T15:41:03
299,2016-05-23,11.0,天然地震,25.99,99.0,ML0.8,云南,15:37:44,0.8,2016-05-23T15:37:44
300,2016-05-23,11.0,天然地震,26.09,99.59,ML0.1,云南,15:17:41,0.1,2016-05-23T15:17:41
301,2016-05-23,6.0,天然地震,43.97,82.63,ML1.6,新疆,15:07:22,1.6,2016-05-23T15:07:22
302,2016-05-23,7.0,天然地震,48.04,86.86,ML2.0,新疆,14:52:00,2.0,2016-05-23T14:52:00
303,2016-05-23,22.0,天然地震,23.53,117.28,ML0.5,福建,14:37:36,0.5,2016-05-23T14:37:36
304,2016-05-23,9.0,天然地震,37.61,101.64,ML2.0,青海,14:31:43,2.0,2016-05-23T14:31:43
305,2016-05-23,10.0,天然地震,37.52,96.12,ML2.1,青海,14:21:40,2.1,2016-05-23T14:21:40
306,2016-05-23,10.0,天然地震,26.12,99.6,ML0.6,云南,14:15:39,0.6,2016-05-23T14:15:39
307,2016-05-23,7.0,天然地震,26.09,99.6,ML0.2,云南,14:07:54,0.2,2016-05-23T14:07:54
308,2016-05-23,8.0,天然地震,46.27,90.43,ML0.7,新疆,14:05:30,0.7,2016-05-23T14:05:30
309,2016-05-23,13.0,天然地震,26.14,99.56,ML0.2,云南,13:51:46,0.2,2016-05-23T13:51:46
310,2016-05-23,13.0,天然地震,27.92,101.17,ML3.9,四川,13:47:45,3.9,2016-05-23T13:47:45
311,2016-05-23,2.0,天然地震,28.65,103.69,ML1.5,四川,13:38:12,1.5,2016-05-23T13:38:12
312,2016-05-23,5.0,天然地震,26.19,100.59,ML1.4,云南,13:25:51,1.4,2016-05-23T13:25:51
313,2016-05-23,6.0,天然地震,21.94,100.4,ML1.7,云南,13:24:41,1.7,2016-05-23T13:24:41
314,2016-05-23,9.0,天然地震,23.73,114.7,ML0.1,广东,13:21:21,0.1,2016-05-23T13:21:21
315,2016-05-23,7.0,天然地震,43.52,85.23,ML1.3,新疆,13:12:51,1.3,2016-05-23T13:12:51
316,2016-05-23,7.0,天然地震,27.57,100.68,ML1.4,云南,13:04:15,1.4,2016-05-23T13:04:15
317,2016-05-23,9.0,天然地震,36.91,97.23,ML1.4,青海,12:26:17,1.4,2016-05-23T12:26:17
318,2016-05-23,8.0,天然地震,26.08,99.61,ML0.5,云南,12:09:12,0.5,2016-05-23T12:09:12
319,2016-05-23,5.0,天然地震,26.82,102.62,ML1.3,四川,12:08:07,1.3,2016-05-23T12:08:07
320,2016-05-23,11.0,天然地震,23.36,117.45,ML0.7,福建,12:03:52,0.7,2016-05-23T12:03:52
321,2016-05-23,11.0,天然地震,31.36,103.37,ML1.9,四川,12:00:33,1.9,2016-05-23T12:00:33
322,2016-05-23,10.0,天然地震,25.07,105.28,ML2.0,贵州,11:58:24,2.0,2016-05-23T11:58:24
323,2016-05-23,19.0,天然地震,33.12,104.4,ML1.5,甘肃,11:51:39,1.5,2016-05-23T11:51:39
324,2016-05-23,7.0,天然地震,26.07,99.61,ML0.2,云南,11:48:15,0.2,2016-05-23T11:48:15
325,2016-05-23,15.0,天然地震,28.19,104.88,ML1.0,四川,11:46:52,1.0,2016-05-23T11:46:52
326,2016-05-23,7.0,天然地震,47.03,89.96,ML0.3,新疆,11:45:51,0.3,2016-05-23T11:45:51
327,2016-05-23,2.0,天然地震,28.59,103.68,ML1.5,四川,11:45:26,1.5,2016-05-23T11:45:26
328,2016-05-23,9.0,天然地震,26.1,99.58,ML0.3,云南,11:24:36,0.3,2016-05-23T11:24:36
329,2016-05-23,9.0,天然地震,26.11,99.58,ML1.6,云南,11:13:07,1.6,2016-05-23T11:13:07
330,2016-05-23,10.0,天然地震,31.8,104.57,ML1.1,四川,11:09:27,1.1,2016-05-23T11:09:27
331,2016-05-23,6.0,天然地震,28.31,87.63,ML3.4,西藏,11:03:51,3.4,2016-05-23T11:03:51
332,2016-05-23,10.0,天然地震,31.8,104.49,ML0.8,四川,11:01:10,0.8,2016-05-23T11:01:10
333,2016-05-23,5.0,天然地震,24.36,98.71,ML1.9,云南,11:00:36,1.9,2016-05-23T11:00:36
334,2016-05-23,13.0,天然地震,25.26,99.85,ML1.1,云南,10:58:50,1.1,2016-05-23T10:58:50
335,2016-05-23,11.0,天然地震,26.06,99.57,ML1.1,云南,10:57:56,1.1,2016-05-23T10:57:56
336,2016-05-23,2.0,天然地震,32.36,104.92,ML1.2,四川,10:57:05,1.2,2016-05-23T10:57:05
337,2016-05-23,15.0,天然地震,40.29,115.41,ML1.1,河北,10:45:27,1.1,2016-05-23T10:45:27
338,2016-05-23,5.0,天然地震,26.09,99.6,ML0.4,云南,10:44:46,0.4,2016-05-23T10:44:46
339,2016-05-23,20.0,天然地震,34.31,104.83,ML1.4,甘肃,10:39:10,1.4,2016-05-23T10:39:10
340,2016-05-23,19.0,天然地震,26.53,100.68,ML0.7,云南,10:32:20,0.7,2016-05-23T10:32:20
341,2016-05-23,5.0,天然地震,26.09,99.57,ML1.2,云南,10:26:22,1.2,2016-05-23T10:26:22
342,2016-05-23,4.0,天然地震,28.46,87.58,ML2.4,西藏,10:19:12,2.4,2016-05-23T10:19:12
343,2016-05-23,5.0,天然地震,26.08,99.61,ML0.9,云南,10:17:53,0.9,2016-05-23T10:17:53
344,2016-05-23,3.0,天然地震,25.7,101.86,ML1.3,云南,09:56:19,1.3,2016-05-23T09:56:19
345,2016-05-23,6.0,天然地震,28.89,87.28,ML2.7,西藏,09:51:43,2.7,2016-05-23T09:51:43
346,2016-05-23,6.0,天然地震,28.19,104.88,ML2.0,四川,09:02:59,2.0,2016-05-23T09:02:59
347,2016-05-23,7.0,天然地震,26.07,99.61,ML0.1,云南,09:00:22,0.1,2016-05-23T09:00:22
348,2016-05-23,16.0,天然地震,26.09,99.54,ML0.5,云南,08:43:58,0.5,2016-05-23T08:43:58
349,2016-05-23,19.0,天然地震,31.57,104.03,ML2.9,四川,08:43:32,2.9,2016-05-23T08:43:32
350,2016-05-23,10.0,天然地震,26.11,99.57,ML1.2,云南,08:40:52,1.2,2016-05-23T08:40:52
351,2016-05-23,14.0,天然地震,32.53,105.18,ML0.7,四川,08:25:49,0.7,2016-05-23T08:25:49
352,2016-05-23,6.0,天然地震,24.98,98.6,ML1.2,云南,08:19:32,1.2,2016-05-23T08:19:32
353,2016-05-23,11.0,天然地震,26.09,99.56,ML0.8,云南,08:18:44,0.8,2016-05-23T08:18:44
354,2016-05-23,6.0,天然地震,25.03,104.59,ML2.3,云南,08:14:00,2.3,2016-05-23T08:14:00
355,2016-05-23,7.0,天然地震,26.09,99.57,ML0.7,云南,08:13:59,0.7,2016-05-23T08:13:59
356,2016-05-23,20.0,天然地震,31.4,103.9,ML1.2,四川,08:09:41,1.2,2016-05-23T08:09:41
357,2016-05-23,1.0,天然地震,32.42,105.04,ML1.0,四川,08:08:17,1.0,2016-05-23T08:08:17
358,2016-05-23,10.0,天然地震,26.08,99.57,ML0.4,云南,08:00:48,0.4,2016-05-23T08:00:48
359,2016-05-23,4.0,天然地震,40.7,122.7,ML1.1,辽宁,07:57:45,1.1,2016-05-23T07:57:45
360,2016-05-23,5.0,天然地震,43.0,85.35,ML1.7,新疆,07:35:33,1.7,2016-05-23T07:35:33
361,2016-05-23,9.0,天然地震,23.73,114.7,ML0.4,广东,07:31:11,0.4,2016-05-23T07:31:11
362,2016-05-23,9.0,天然地震,34.95,111.84,ML1.4,河南,07:26:00,1.4,2016-05-23T07:26:00
363,2016-05-23,6.0,天然地震,34.97,111.83,ML1.3,河南,07:25:59,1.3,2016-05-23T07:25:59
364,2016-05-23,6.0,天然地震,46.13,90.22,ML0.5,新疆,07:22:44,0.5,2016-05-23T07:22:44
365,2016-05-23,10.0,天然地震,23.36,117.43,ML1.1,福建,07:21:18,1.1,2016-05-23T07:21:18
366,2016-05-23,6.0,天然地震,20.55,99.6,ML3.8,缅甸,07:19:35,3.8,2016-05-23T07:19:35
367,2016-05-23,13.0,天然地震,28.53,87.56,ML2.1,西藏,07:16:31,2.1,2016-05-23T07:16:31
368,2016-05-23,6.0,天然地震,26.08,99.6,ML0.6,云南,07:01:22,0.6,2016-05-23T07:01:22
369,2016-05-23,16.0,天然地震,31.16,103.48,ML2.1,四川,06:53:14,2.1,2016-05-23T06:53:14
370,2016-05-23,8.0,天然地震,26.25,99.4,ML0.5,云南,06:18:06,0.5,2016-05-23T06:18:06
371,2016-05-23,14.0,天然地震,29.01,102.26,ML0.8,四川,05:32:15,0.8,2016-05-23T05:32:15
372,2016-05-23,6.0,天然地震,23.36,117.44,ML0.4,福建,05:31:31,0.4,2016-05-23T05:31:31
373,2016-05-23,5.0,天然地震,23.28,103.24,ML0.6,云南,05:22:14,0.6,2016-05-23T05:22:14
374,2016-05-23,5.0,天然地震,26.1,99.56,ML0.4,云南,05:18:33,0.4,2016-05-23T05:18:33
375,2016-05-23,14.0,天然地震,29.8,99.63,ML1.3,四川,05:17:41,1.3,2016-05-23T05:17:41
376,2016-05-23,7.0,天然地震,26.07,99.57,ML0.6,云南,04:51:55,0.6,2016-05-23T04:51:55
377,2016-05-23,10.0,天然地震,26.08,99.57,ML0.5,云南,04:45:39,0.5,2016-05-23T04:45:39
378,2016-05-23,6.0,天然地震,39.91,77.13,ML2.2,新疆,04:43:58,2.2,2016-05-23T04:43:58
379,2016-05-23,4.0,天然地震,46.58,89.94,ML0.5,新疆,04:42:02,0.5,2016-05-23T04:42:02
380,2016-05-23,7.0,天然地震,39.91,77.13,ML2.5,新疆,04:33:45,2.5,2016-05-23T04:33:45
381,2016-05-23,7.0,天然地震,39.87,77.1,ML1.5,新疆,04:33:30,1.5,2016-05-23T04:33:30
382,2016-05-23,12.0,天然地震,26.09,99.56,ML0.5,云南,04:27:37,0.5,2016-05-23T04:27:37
383,2016-05-23,10.0,天然地震,37.07,103.92,ML0.5,甘肃,04:23:28,0.5,2016-05-23T04:23:28
384,2016-05-23,6.0,天然地震,43.47,83.82,ML1.4,新疆,04:04:58,1.4,2016-05-23T04:04:58
385,2016-05-23,13.0,天然地震,32.42,104.88,ML0.9,四川,04:03:45,0.9,2016-05-23T04:03:45
386,2016-05-23,12.0,天然地震,26.1,99.58,ML0.3,云南,04:02:31,0.3,2016-05-23T04:02:31
387,2016-05-23,8.0,天然地震,26.09,99.59,ML0.9,云南,03:56:30,0.9,2016-05-23T03:56:30
388,2016-05-23,6.0,天然地震,40.71,122.61,ML1.2,辽宁,03:49:39,1.2,2016-05-23T03:49:39
389,2016-05-23,9.0,天然地震,28.9,87.29,ML2.2,西藏,03:43:27,2.2,2016-05-23T03:43:27
390,2016-05-23,6.0,天然地震,33.38,111.68,ML1.8,河南,03:36:45,1.8,2016-05-23T03:36:45
391,2016-05-23,6.0,天然地震,37.61,101.59,ML1.3,青海,03:33:35,1.3,2016-05-23T03:33:35
392,2016-05-23,6.0,天然地震,33.24,104.62,ML0.1,甘肃,03:32:31,0.1,2016-05-23T03:32:31
393,2016-05-23,7.0,天然地震,24.98,98.58,ML1.3,云南,03:26:17,1.3,2016-05-23T03:26:17
394,2016-05-23,11.0,天然地震,23.3,117.39,ML1.1,广东,03:15:01,1.1,2016-05-23T03:15:01
395,2016-05-23,6.0,天然地震,40.77,120.14,ML1.9,辽宁,03:13:46,1.9,2016-05-23T03:13:46
396,2016-05-23,16.0,天然地震,29.02,102.26,ML2.3,四川,03:12:25,2.3,2016-05-23T03:12:25
397,2016-05-23,17.0,天然地震,37.12,111.99,ML0.4,山西,03:09:39,0.4,2016-05-23T03:09:39
398,2016-05-23,6.0,天然地震,39.92,77.11,ML1.3,新疆,03:05:33,1.3,2016-05-23T03:05:33
399,2016-05-23,11.0,天然地震,29.01,102.25,ML1.0,四川,02:50:53,1.0,2016-05-23T02:50:53
400,2016-05-23,6.0,天然地震,43.01,87.97,ML1.1,新疆,02:48:47,1.1,2016-05-23T02:48:47
401,2016-05-23,8.0,天然地震,40.91,77.58,ML1.0,新疆,02:43:36,1.0,2016-05-23T02:43:36
402,2016-05-23,8.0,天然地震,26.07,99.57,ML1.7,云南,02:38:04,1.7,2016-05-23T02:38:04
403,2016-05-23,8.0,天然地震,37.58,101.63,ML0.5,青海,02:26:38,0.5,2016-05-23T02:26:38
404,2016-05-23,11.0,天然地震,30.38,103.01,ML0.8,四川,02:26:08,0.8,2016-05-23T02:26:08
405,2016-05-23,15.0,天然地震,25.24,98.46,ML1.4,云南,02:21:45,1.4,2016-05-23T02:21:45
406,2016-05-23,6.0,天然地震,25.35,106.86,ML0.2,贵州,02:10:15,0.2,2016-05-23T02:10:15
407,2016-05-23,18.0,天然地震,27.22,102.79,ML1.7,四川,02:03:19,1.7,2016-05-23T02:03:19
408,2016-05-23,17.0,天然地震,37.62,102.26,ML0.6,甘肃,02:00:03,0.6,2016-05-23T02:00:03
409,2016-05-23,11.0,天然地震,28.41,87.57,ML2.7,西藏,01:58:05,2.7,2016-05-23T01:58:05
410,2016-05-23,4.0,天然地震,28.91,87.27,ML2.4,西藏,01:54:25,2.4,2016-05-23T01:54:25
411,2016-05-23,13.0,天然地震,26.08,99.59,ML0.6,云南,01:51:39,0.6,2016-05-23T01:51:39
412,2016-05-23,12.0,天然地震,26.09,99.59,ML0.4,云南,01:46:09,0.4,2016-05-23T01:46:09
413,2016-05-23,12.0,天然地震,26.09,99.59,ML0.5,云南,01:39:50,0.5,2016-05-23T01:39:50
414,2016-05-23,19.0,天然地震,29.02,102.25,ML2.8,四川,01:37:21,2.8,2016-05-23T01:37:21
415,2016-05-23,8.0,天然地震,26.1,99.58,ML0.4,云南,01:27:23,0.4,2016-05-23T01:27:23
416,2016-05-23,7.0,天然地震,26.09,99.6,ML0.2,云南,01:25:54,0.2,2016-05-23T01:25:54
417,2016-05-23,2.0,天然地震,28.1,104.41,ML0.6,云南,01:15:01,0.6,2016-05-23T01:15:01
418,2016-05-23,13.0,天然地震,23.24,117.27,ML1.0,广东,01:11:00,1.0,2016-05-23T01:11:00
419,2016-05-23,10.0,天然地震,26.08,99.56,ML0.6,云南,00:50:55,0.6,2016-05-23T00:50:55
420,2016-05-23,14.0,天然地震,30.35,102.93,ML1.0,四川,00:48:15,1.0,2016-05-23T00:48:15
421,2016-05-23,13.0,天然地震,35.69,111.4,ML1.5,山西,00:43:46,1.5,2016-05-23T00:43:46
422,2016-05-23,6.0,天然地震,27.12,102.96,ML2.1,云南,00:24:16,2.1,2016-05-23T00:24:16
423,2016-05-22,10.0,天然地震,37.06,90.25,ML1.5,新疆,23:56:21,1.5,2016-05-22T23:56:21
424,2016-05-22,6.0,天然地震,40.14,75.97,ML3.7,新疆,23:51:16,3.7,2016-05-22T23:51:16
425,2016-05-22,10.0,天然地震,26.14,99.53,ML0.9,云南,23:50:39,0.9,2016-05-22T23:50:39
426,2016-05-22,10.0,天然地震,26.09,99.59,ML0.4,云南,23:48:35,0.4,2016-05-22T23:48:35
427,2016-05-22,5.0,天然地震,26.2,100.67,ML0.9,云南,23:47:51,0.9,2016-05-22T23:47:51
428,2016-05-22,14.0,天然地震,23.24,117.27,ML1.5,广东,23:28:36,1.5,2016-05-22T23:28:36
